s,Pc
4892.0,1.7548386099240548e-06
4893.0,1.7540855449636274e-06
4894.0,1.7533329569625402e-06
4895.0,1.7525808455213425e-06
4896.0,1.7518292102409993e-06
4897.0,1.751078050722891e-06
4898.0,1.7503273665688122e-06
4899.0,1.7495771573809734e-06
4900.0,1.748827422761999e-06
4901.0,1.7480781623149254e-06
4902.0,1.747329375643204e-06
4903.0,1.746581062350696e-06
4904.0,1.7458332220416773e-06
4905.0,1.7450858543208336e-06
4906.0,1.7443389587932616e-06
4907.0,1.7435925350644694e-06
4908.0,1.7428465827403731e-06
4909.0,1.7421011014273003e-06
4910.0,1.7413560907319863e-06
4911.0,1.7406115502615744e-06
4912.0,1.7398674796236167e-06
4913.0,1.7391238784260722e-06
4914.0,1.7383807462773063e-06
4915.0,1.7376380827860916e-06
4916.0,1.736895887561606e-06
4917.0,1.7361541602134328e-06
4918.0,1.7354129003515605e-06
4919.0,1.7346721075863808e-06
4920.0,1.7339317815286905e-06
4921.0,1.7331919217896895e-06
4922.0,1.7324525279809793e-06
4923.0,1.7317135997145654e-06
4924.0,1.7309751366028535e-06
4925.0,1.7302371382586525e-06
4926.0,1.7294996042951704e-06
4927.0,1.7287625343260167e-06
4928.0,1.7280259279651995e-06
4929.0,1.7272897848271274e-06
4930.0,1.7265541045266077e-06
4931.0,1.7258188866788452e-06
4932.0,1.7250841308994438e-06
4933.0,1.7243498368044034e-06
4934.0,1.7236160040101224e-06
4935.0,1.7228826321333934e-06
4936.0,1.7221497207914076e-06
4937.0,1.7214172696017492e-06
4938.0,1.720685278182398e-06
4939.0,1.7199537461517294e-06
4940.0,1.7192226731285112e-06
4941.0,1.7184920587319054e-06
4942.0,1.7177619025814671e-06
4943.0,1.7170322042971436e-06
4944.0,1.7163029634992745e-06
4945.0,1.7155741798085897e-06
4946.0,1.7148458528462124e-06
4947.0,1.714117982233654e-06
4948.0,1.713390567592818e-06
4949.0,1.7126636085459958e-06
4950.0,1.7119371047158682e-06
4951.0,1.7112110557255064e-06
4952.0,1.7104854611983676e-06
4953.0,1.7097603207582971e-06
4954.0,1.7090356340295292e-06
4955.0,1.708311400636682e-06
4956.0,1.7075876202047621e-06
4957.0,1.706864292359161e-06
4958.0,1.7061414167256554e-06
4959.0,1.7054189929304073e-06
4960.0,1.704697020599963e-06
4961.0,1.7039754993612516e-06
4962.0,1.7032544288415873e-06
4963.0,1.7025338086686663e-06
4964.0,1.7018136384705671e-06
4965.0,1.7010939178757505e-06
4966.0,1.7003746465130589e-06
4967.0,1.6996558240117156e-06
4968.0,1.6989374500013238e-06
4969.0,1.6982195241118687e-06
4970.0,1.6975020459737137e-06
4971.0,1.6967850152176008e-06
4972.0,1.6960684314746524e-06
4973.0,1.6953522943763686e-06
4974.0,1.6946366035546261e-06
4975.0,1.6939213586416804e-06
4976.0,1.6932065592701632e-06
4977.0,1.6924922050730832e-06
4978.0,1.691778295683824e-06
4979.0,1.6910648307361454e-06
4980.0,1.6903518098641823e-06
4981.0,1.6896392327024441e-06
4982.0,1.6889270988858136e-06
4983.0,1.688215408049548e-06
4984.0,1.687504159829278e-06
4985.0,1.686793353861006e-06
4986.0,1.6860829897811076e-06
4987.0,1.6853730672263293e-06
4988.0,1.68466358583379e-06
4989.0,1.6839545452409788e-06
4990.0,1.6832459450857555e-06
4991.0,1.6825377850063504e-06
4992.0,1.6818300646413618e-06
4993.0,1.6811227836297589e-06
4994.0,1.6804159416108788e-06
4995.0,1.6797095382244265e-06
4996.0,1.6790035731104754e-06
4997.0,1.6782980459094657e-06
4998.0,1.677592956262204e-06
4999.0,1.6768883038098656e-06
5000.0,1.6761840881939888e-06
5001.0,1.6754803090564786e-06
5002.0,1.6747769660396057e-06
5003.0,1.6740740587860046e-06
5004.0,1.673371586938675e-06
5005.0,1.6726695501409789e-06
5006.0,1.671967948036642e-06
5007.0,1.6712667802697546e-06
5008.0,1.6705660464847667e-06
5009.0,1.6698657463264922e-06
5010.0,1.669165879440105e-06
5011.0,1.6684664454711425e-06
5012.0,1.6677674440654994e-06
5013.0,1.6670688748694338e-06
5014.0,1.6663707375295617e-06
5015.0,1.6656730316928595e-06
5016.0,1.6649757570066608e-06
5017.0,1.6642789131186595e-06
5018.0,1.6635824996769072e-06
5019.0,1.6628865163298115e-06
5020.0,1.6621909627261395e-06
5021.0,1.6614958385150134e-06
5022.0,1.6608011433459127e-06
5023.0,1.6601068768686712e-06
5024.0,1.65941303873348e-06
5025.0,1.658719628590884e-06
5026.0,1.6580266460917827e-06
5027.0,1.6573340908874311e-06
5028.0,1.6566419626294354e-06
5029.0,1.6559502609697575e-06
5030.0,1.6552589855607109e-06
5031.0,1.6545681360549617e-06
5032.0,1.653877712105528e-06
5033.0,1.65318771336578e-06
5034.0,1.6524981394894376e-06
5035.0,1.651808990130573e-06
5036.0,1.6511202649436084e-06
5037.0,1.650431963583315e-06
5038.0,1.649744085704814e-06
5039.0,1.6490566309635754e-06
5040.0,1.6483695990154182e-06
5041.0,1.6476829895165096e-06
5042.0,1.646996802123364e-06
5043.0,1.6463110364928428e-06
5044.0,1.6456256922821562e-06
5045.0,1.6449407691488587e-06
5046.0,1.6442562667508516e-06
5047.0,1.6435721847463833e-06
5048.0,1.6428885227940443e-06
5049.0,1.6422052805527735e-06
5050.0,1.6415224576818517e-06
5051.0,1.6408400538409048e-06
5052.0,1.6401580686899013e-06
5053.0,1.6394765018891543e-06
5054.0,1.6387953530993185e-06
5055.0,1.638114621981391e-06
5056.0,1.6374343081967117e-06
5057.0,1.636754411406961e-06
5058.0,1.6360749312741607e-06
5059.0,1.6353958674606735e-06
5060.0,1.6347172196292022e-06
5061.0,1.6340389874427903e-06
5062.0,1.6333611705648184e-06
5063.0,1.6326837686590086e-06
5064.0,1.6320067813894208e-06
5065.0,1.631330208420453e-06
5066.0,1.6306540494168408e-06
5067.0,1.6299783040436575e-06
5068.0,1.6293029719663137e-06
5069.0,1.628628052850556e-06
5070.0,1.6279535463624676e-06
5071.0,1.6272794521684669e-06
5072.0,1.626605769935309e-06
5073.0,1.6259324993300826e-06
5074.0,1.6252596400202113e-06
5075.0,1.6245871916734538e-06
5076.0,1.6239151539579013e-06
5077.0,1.6232435265419786e-06
5078.0,1.6225723090944448e-06
5079.0,1.6219015012843904e-06
5080.0,1.6212311027812375e-06
5081.0,1.6205611132547414e-06
5082.0,1.619891532374988e-06
5083.0,1.6192223598123944e-06
5084.0,1.618553595237708e-06
5085.0,1.6178852383220064e-06
5086.0,1.6172172887366978e-06
5087.0,1.616549746153518e-06
5088.0,1.6158826102445347e-06
5089.0,1.6152158806821408e-06
5090.0,1.6145495571390604e-06
5091.0,1.6138836392883433e-06
5092.0,1.6132181268033677e-06
5093.0,1.6125530193578392e-06
5094.0,1.6118883166257885e-06
5095.0,1.6112240182815743e-06
5096.0,1.6105601239998806e-06
5097.0,1.6098966334557162e-06
5098.0,1.6092335463244156e-06
5099.0,1.608570862281638e-06
5100.0,1.607908581003367e-06
5101.0,1.607246702165909e-06
5102.0,1.606585225445896e-06
5103.0,1.6059241505202818e-06
5104.0,1.6052634770663425e-06
5105.0,1.6046032047616775e-06
5106.0,1.603943333284208e-06
5107.0,1.6032838623121766e-06
5108.0,1.6026247915241473e-06
5109.0,1.6019661205990052e-06
5110.0,1.6013078492159547e-06
5111.0,1.6006499770545215e-06
5112.0,1.599992503794551e-06
5113.0,1.5993354291162065e-06
5114.0,1.5986787526999726e-06
5115.0,1.5980224742266497e-06
5116.0,1.5973665933773585e-06
5117.0,1.5967111098335362e-06
5118.0,1.5960560232769381e-06
5119.0,1.5954013333896365e-06
5120.0,1.5947470398540203e-06
5121.0,1.5940931423527941e-06
5122.0,1.5934396405689792e-06
5123.0,1.592786534185912e-06
5124.0,1.5921338228872438e-06
5125.0,1.5914815063569418e-06
5126.0,1.590829584279286e-06
5127.0,1.5901780563388717e-06
5128.0,1.589526922220607e-06
5129.0,1.5888761816097138e-06
5130.0,1.588225834191727e-06
5131.0,1.5875758796524937e-06
5132.0,1.5869263176781732e-06
5133.0,1.5862771479552365e-06
5134.0,1.585628370170466e-06
5135.0,1.5849799840109556e-06
5136.0,1.5843319891641096e-06
5137.0,1.5836843853176424e-06
5138.0,1.5830371721595788e-06
5139.0,1.5823903493782526e-06
5140.0,1.5817439166623074e-06
5141.0,1.581097873700695e-06
5142.0,1.5804522201826765e-06
5143.0,1.5798069557978204e-06
5144.0,1.579162080236003e-06
5145.0,1.5785175931874081e-06
5146.0,1.577873494342527e-06
5147.0,1.5772297833921573e-06
5148.0,1.5765864600274024e-06
5149.0,1.5759435239396723e-06
5150.0,1.575300974820682e-06
5151.0,1.574658812362452e-06
5152.0,1.574017036257308e-06
5153.0,1.5733756461978798e-06
5154.0,1.572734641877101e-06
5155.0,1.5720940229882095e-06
5156.0,1.571453789224746e-06
5157.0,1.5708139402805558e-06
5158.0,1.570174475849784e-06
5159.0,1.569535395626881e-06
5160.0,1.5688966993065975e-06
5161.0,1.5682583865839861e-06
5162.0,1.567620457154401e-06
5163.0,1.5669829107134968e-06
5164.0,1.566345746957229e-06
5165.0,1.565708965581853e-06
5166.0,1.5650725662839247e-06
5167.0,1.5644365487602985e-06
5168.0,1.5638009127081287e-06
5169.0,1.563165657824868e-06
5170.0,1.5625307838082675e-06
5171.0,1.561896290356377e-06
5172.0,1.5612621771675426e-06
5173.0,1.560628443940409e-06
5174.0,1.5599950903739181e-06
5175.0,1.5593621161673075e-06
5176.0,1.5587295210201111e-06
5177.0,1.5580973046321599e-06
5178.0,1.5574654667035799e-06
5179.0,1.5568340069347917e-06
5180.0,1.5562029250265119e-06
5181.0,1.5555722206797507e-06
5182.0,1.5549418935958137e-06
5183.0,1.5543119434762988e-06
5184.0,1.5536823700230993e-06
5185.0,1.5530531729384e-06
5186.0,1.55242435192468e-06
5187.0,1.5517959066847091e-06
5188.0,1.5511678369215514e-06
5189.0,1.5505401423385611e-06
5190.0,1.5499128226393846e-06
5191.0,1.5492858775279597e-06
5192.0,1.548659306708514e-06
5193.0,1.5480331098855664e-06
5194.0,1.5474072867639263e-06
5195.0,1.5467818370486915e-06
5196.0,1.5461567604452498e-06
5197.0,1.5455320566592787e-06
5198.0,1.544907725396744e-06
5199.0,1.5442837663639e-06
5200.0,1.5436601792672882e-06
5201.0,1.5430369638137393e-06
5202.0,1.5424141197103704e-06
5203.0,1.541791646664586e-06
5204.0,1.5411695443840772e-06
5205.0,1.5405478125768215e-06
5206.0,1.5399264509510824e-06
5207.0,1.5393054592154092e-06
5208.0,1.538684837078637e-06
5209.0,1.5380645842498849e-06
5210.0,1.5374447004385575e-06
5211.0,1.5368251853543438e-06
5212.0,1.5362060387072163e-06
5213.0,1.535587260207432e-06
5214.0,1.5349688495655301e-06
5215.0,1.5343508064923344e-06
5216.0,1.53373313069895e-06
5217.0,1.5331158218967645e-06
5218.0,1.5324988797974495e-06
5219.0,1.5318823041129557e-06
5220.0,1.5312660945555167e-06
5221.0,1.5306502508376465e-06
5222.0,1.5300347726721404e-06
5223.0,1.5294196597720739e-06
5224.0,1.5288049118508027e-06
5225.0,1.5281905286219617e-06
5226.0,1.5275765097994663e-06
5227.0,1.5269628550975094e-06
5228.0,1.526349564230564e-06
5229.0,1.5257366369133814e-06
5230.0,1.5251240728609909e-06
5231.0,1.5245118717886988e-06
5232.0,1.5239000334120908e-06
5233.0,1.5232885574470273e-06
5234.0,1.5226774436096476e-06
5235.0,1.5220666916163662e-06
5236.0,1.5214563011838745e-06
5237.0,1.5208462720291395e-06
5238.0,1.520236603869404e-06
5239.0,1.5196272964221855e-06
5240.0,1.519018349405277e-06
5241.0,1.5184097625367455e-06
5242.0,1.5178015355349331e-06
5243.0,1.5171936681184548e-06
5244.0,1.5165861600062005e-06
5245.0,1.5159790109173314e-06
5246.0,1.515372220571284e-06
5247.0,1.5147657886877665e-06
5248.0,1.514159714986759e-06
5249.0,1.5135539991885136e-06
5250.0,1.5129486410135556e-06
5251.0,1.5123436401826803e-06
5252.0,1.5117389964169533e-06
5253.0,1.511134709437714e-06
5254.0,1.51053077896657e-06
5255.0,1.5099272047253983e-06
5256.0,1.5093239864363483e-06
5257.0,1.5087211238218366e-06
5258.0,1.5081186166045505e-06
5259.0,1.5075164645074451e-06
5260.0,1.5069146672537453e-06
5261.0,1.5063132245669435e-06
5262.0,1.5057121361707993e-06
5263.0,1.5051114017893423e-06
5264.0,1.5045110211468666e-06
5265.0,1.5039109939679358e-06
5266.0,1.5033113199773783e-06
5267.0,1.5027119989002903e-06
5268.0,1.5021130304620336e-06
5269.0,1.5015144143882356e-06
5270.0,1.500916150404789e-06
5271.0,1.500318238237853e-06
5272.0,1.4997206776138498e-06
5273.0,1.4991234682594678e-06
5274.0,1.4985266099016585e-06
5275.0,1.497930102267638e-06
5276.0,1.497333945084886e-06
5277.0,1.4967381380811456e-06
5278.0,1.4961426809844223e-06
5279.0,1.4955475735229853e-06
5280.0,1.4949528154253657e-06
5281.0,1.4943584064203568e-06
5282.0,1.4937643462370132e-06
5283.0,1.4931706346046527e-06
5284.0,1.4925772712528522e-06
5285.0,1.4919842559114509e-06
5286.0,1.491391588310549e-06
5287.0,1.4907992681805051e-06
5288.0,1.4902072952519398e-06
5289.0,1.489615669255732e-06
5290.0,1.4890243899230219e-06
5291.0,1.488433456985206e-06
5292.0,1.4878428701739427e-06
5293.0,1.4872526292211463e-06
5294.0,1.4866627338589915e-06
5295.0,1.4860731838199093e-06
5296.0,1.4854839788365892e-06
5297.0,1.484895118641978e-06
5298.0,1.484306602969279e-06
5299.0,1.4837184315519526e-06
5300.0,1.4831306041237162e-06
5301.0,1.4825431204185424e-06
5302.0,1.4819559801706603e-06
5303.0,1.481369183114554e-06
5304.0,1.4807827289849641e-06
5305.0,1.4801966175168844e-06
5306.0,1.4796108484455647e-06
5307.0,1.4790254215065091e-06
5308.0,1.478440336435475e-06
5309.0,1.4778555929684743e-06
5310.0,1.4772711908417726e-06
5311.0,1.476687129791888e-06
5312.0,1.4761034095555921e-06
5313.0,1.475520029869909e-06
5314.0,1.4749369904721148e-06
5315.0,1.4743542910997387e-06
5316.0,1.4737719314905607e-06
5317.0,1.4731899113826118e-06
5318.0,1.4726082305141762e-06
5319.0,1.4720268886237876e-06
5320.0,1.4714458854502299e-06
5321.0,1.4708652207325378e-06
5322.0,1.470284894209997e-06
5323.0,1.469704905622142e-06
5324.0,1.469125254708757e-06
5325.0,1.468545941209875e-06
5326.0,1.4679669648657786e-06
5327.0,1.4673883254169986e-06
5328.0,1.4668100226043146e-06
5329.0,1.4662320561687527e-06
5330.0,1.4656544258515895e-06
5331.0,1.4650771313943467e-06
5332.0,1.4645001725387942e-06
5333.0,1.4639235490269486e-06
5334.0,1.4633472606010736e-06
5335.0,1.4627713070036782e-06
5336.0,1.462195687977519e-06
5337.0,1.461620403265597e-06
5338.0,1.4610454526111597e-06
5339.0,1.4604708357576987e-06
5340.0,1.459896552448952e-06
5341.0,1.4593226024289008e-06
5342.0,1.4587489854417724e-06
5343.0,1.4581757012320363e-06
5344.0,1.4576027495444073e-06
5345.0,1.4570301301238428e-06
5346.0,1.4564578427155445e-06
5347.0,1.4558858870649565e-06
5348.0,1.4553142629177652e-06
5349.0,1.4547429700199e-06
5350.0,1.4541720081175325e-06
5351.0,1.4536013769570761e-06
5352.0,1.4530310762851858e-06
5353.0,1.4524611058487578e-06
5354.0,1.4518914653949296e-06
5355.0,1.4513221546710795e-06
5356.0,1.450753173424826e-06
5357.0,1.4501845214040283e-06
5358.0,1.4496161983567855e-06
5359.0,1.4490482040314355e-06
5360.0,1.4484805381765574e-06
5361.0,1.447913200540968e-06
5362.0,1.447346190873723e-06
5363.0,1.4467795089241177e-06
5364.0,1.4462131544416848e-06
5365.0,1.4456471271761961e-06
5366.0,1.4450814268776597e-06
5367.0,1.4445160532963228e-06
5368.0,1.443951006182669e-06
5369.0,1.4433862852874183e-06
5370.0,1.4428218903615293e-06
5371.0,1.4422578211561951e-06
5372.0,1.441694077422846e-06
5373.0,1.4411306589131478e-06
5374.0,1.4405675653790028e-06
5375.0,1.4400047965725477e-06
5376.0,1.4394423522461544e-06
5377.0,1.4388802321524301e-06
5378.0,1.4383184360442164e-06
5379.0,1.4377569636745892e-06
5380.0,1.4371958147968586e-06
5381.0,1.4366349891645678e-06
5382.0,1.4360744865314944e-06
5383.0,1.4355143066516488e-06
5384.0,1.4349544492792749e-06
5385.0,1.4343949141688486e-06
5386.0,1.4338357010750786e-06
5387.0,1.4332768097529053e-06
5388.0,1.4327182399575022e-06
5389.0,1.4321599914442737e-06
5390.0,1.4316020639688555e-06
5391.0,1.4310444572871147e-06
5392.0,1.4304871711551494e-06
5393.0,1.4299302053292877e-06
5394.0,1.429373559566089e-06
5395.0,1.4288172336223421e-06
5396.0,1.4282612272550662e-06
5397.0,1.4277055402215094e-06
5398.0,1.4271501722791496e-06
5399.0,1.4265951231856938e-06
5400.0,1.4260403926990774e-06
5401.0,1.4254859805774653e-06
5402.0,1.424931886579249e-06
5403.0,1.4243781104630497e-06
5404.0,1.4238246519877158e-06
5405.0,1.4232715109123229e-06
5406.0,1.4227186869961742e-06
5407.0,1.4221661799987996e-06
5408.0,1.4216139896799564e-06
5409.0,1.4210621157996276e-06
5410.0,1.4205105581180232e-06
5411.0,1.4199593163955783e-06
5412.0,1.419408390392955e-06
5413.0,1.418857779871039e-06
5414.0,1.4183074845909432e-06
5415.0,1.417757504314004e-06
5416.0,1.417207838801784e-06
5417.0,1.4166584878160684e-06
5418.0,1.4161094511188683e-06
5419.0,1.415560728472417e-06
5420.0,1.4150123196391741e-06
5421.0,1.4144642243818198e-06
5422.0,1.4139164424632593e-06
5423.0,1.4133689736466206e-06
5424.0,1.4128218176952532e-06
5425.0,1.4122749743727306e-06
5426.0,1.4117284434428472e-06
5427.0,1.4111822246696204e-06
5428.0,1.4106363178172888e-06
5429.0,1.4100907226503126e-06
5430.0,1.409545438933373e-06
5431.0,1.409000466431372e-06
5432.0,1.4084558049094331e-06
5433.0,1.4079114541328994e-06
5434.0,1.4073674138673343e-06
5435.0,1.4068236838785217e-06
5436.0,1.406280263932465e-06
5437.0,1.4057371537953865e-06
5438.0,1.4051943532337289e-06
5439.0,1.4046518620141526e-06
5440.0,1.4041096799035382e-06
5441.0,1.4035678066689827e-06
5442.0,1.4030262420778034e-06
5443.0,1.4024849858975345e-06
5444.0,1.4019440378959284e-06
5445.0,1.4014033978409542e-06
5446.0,1.4008630655007993e-06
5447.0,1.4003230406438682e-06
5448.0,1.399783323038781e-06
5449.0,1.3992439124543753e-06
5450.0,1.3987048086597043e-06
5451.0,1.3981660114240385e-06
5452.0,1.3976275205168627e-06
5453.0,1.3970893357078782e-06
5454.0,1.3965514567670017e-06
5455.0,1.3960138834643643e-06
5456.0,1.3954766155703122e-06
5457.0,1.3949396528554063e-06
5458.0,1.3944029950904224e-06
5459.0,1.3938666420463495e-06
5460.0,1.393330593494391e-06
5461.0,1.3927948492059642e-06
5462.0,1.3922594089526992e-06
5463.0,1.3917242725064396e-06
5464.0,1.3911894396392416e-06
5465.0,1.390654910123375e-06
5466.0,1.3901206837313208e-06
5467.0,1.3895867602357736e-06
5468.0,1.3890531394096386e-06
5469.0,1.3885198210260333e-06
5470.0,1.3879868048582878e-06
5471.0,1.3874540906799413e-06
5472.0,1.3869216782647462e-06
5473.0,1.386389567386664e-06
5474.0,1.3858577578198683e-06
5475.0,1.3853262493387417e-06
5476.0,1.384795041717878e-06
5477.0,1.3842641347320793e-06
5478.0,1.3837335281563598e-06
5479.0,1.3832032217659402e-06
5480.0,1.382673215336253e-06
5481.0,1.3821435086429382e-06
5482.0,1.3816141014618443e-06
5483.0,1.3810849935690296e-06
5484.0,1.380556184740759e-06
5485.0,1.3800276747535067e-06
5486.0,1.3794994633839538e-06
5487.0,1.37897155040899e-06
5488.0,1.378443935605711e-06
5489.0,1.3779166187514204e-06
5490.0,1.3773895996236289e-06
5491.0,1.3768628780000529e-06
5492.0,1.3763364536586158e-06
5493.0,1.3758103263774476e-06
5494.0,1.3752844959348831e-06
5495.0,1.3747589621094637e-06
5496.0,1.374233724679936e-06
5497.0,1.373708783425252e-06
5498.0,1.3731841381245684e-06
5499.0,1.372659788557247e-06
5500.0,1.3721357345028538e-06
5501.0,1.3716119757411598e-06
5502.0,1.3710885120521397e-06
5503.0,1.3705653432159716e-06
5504.0,1.3700424690130388e-06
5505.0,1.3695198892239259e-06
5506.0,1.3689976036294224e-06
5507.0,1.3684756120105207e-06
5508.0,1.3679539141484145e-06
5509.0,1.3674325098245016e-06
5510.0,1.3669113988203815e-06
5511.0,1.366390580917856e-06
5512.0,1.3658700558989281e-06
5513.0,1.3653498235458035e-06
5514.0,1.3648298836408888e-06
5515.0,1.3643102359667913e-06
5516.0,1.36379088030632e-06
5517.0,1.3632718164424847e-06
5518.0,1.3627530441584951e-06
5519.0,1.3622345632377617e-06
5520.0,1.3617163734638946e-06
5521.0,1.361198474620705e-06
5522.0,1.3606808664922017e-06
5523.0,1.3601635488625949e-06
5524.0,1.3596465215162932e-06
5525.0,1.3591297842379037e-06
5526.0,1.3586133368122331e-06
5527.0,1.3580971790242863e-06
5528.0,1.3575813106592664e-06
5529.0,1.3570657315025751e-06
5530.0,1.3565504413398112e-06
5531.0,1.3560354399567715e-06
5532.0,1.3555207271394512e-06
5533.0,1.3550063026740408e-06
5534.0,1.3544921663469297e-06
5535.0,1.3539783179447031e-06
5536.0,1.3534647572541431e-06
5537.0,1.352951484062228e-06
5538.0,1.3524384981561324e-06
5539.0,1.3519257993232267e-06
5540.0,1.3514133873510772e-06
5541.0,1.3509012620274458e-06
5542.0,1.3503894231402889e-06
5543.0,1.3498778704777592e-06
5544.0,1.3493666038282032e-06
5545.0,1.3488556229801629e-06
5546.0,1.348344927722374e-06
5547.0,1.3478345178437668e-06
5548.0,1.3473243931334656e-06
5549.0,1.3468145533807887e-06
5550.0,1.3463049983752473e-06
5551.0,1.3457957279065467e-06
5552.0,1.3452867417645848e-06
5553.0,1.3447780397394529e-06
5554.0,1.3442696216214348e-06
5555.0,1.3437614872010067e-06
5556.0,1.3432536362688375e-06
5557.0,1.3427460686157878e-06
5558.0,1.34223878403291e-06
5559.0,1.3417317823114488e-06
5560.0,1.3412250632428398e-06
5561.0,1.34071862661871e-06
5562.0,1.3402124722308777e-06
5563.0,1.3397065998713514e-06
5564.0,1.3392010093323312e-06
5565.0,1.3386957004062066e-06
5566.0,1.3381906728855577e-06
5567.0,1.3376859265631553e-06
5568.0,1.3371814612319588e-06
5569.0,1.3366772766851177e-06
5570.0,1.3361733727159715e-06
5571.0,1.3356697491180476e-06
5572.0,1.3351664056850635e-06
5573.0,1.3346633422109249e-06
5574.0,1.3341605584897262e-06
5575.0,1.3336580543157499e-06
5576.0,1.333155829483467e-06
5577.0,1.3326538837875368e-06
5578.0,1.332152217022805e-06
5579.0,1.3316508289843057e-06
5580.0,1.331149719467261e-06
5581.0,1.3306488882670785e-06
5582.0,1.330148335179354e-06
5583.0,1.3296480599998693e-06
5584.0,1.3291480625245935e-06
5585.0,1.3286483425496807e-06
5586.0,1.3281488998714723e-06
5587.0,1.3276497342864951e-06
5588.0,1.3271508455914616e-06
5589.0,1.3266522335832698e-06
5590.0,1.3261538980590032e-06
5591.0,1.3256558388159294e-06
5592.0,1.3251580556515028e-06
5593.0,1.3246605483633602e-06
5594.0,1.3241633167493248e-06
5595.0,1.323666360607403e-06
5596.0,1.3231696797357852e-06
5597.0,1.3226732739328465e-06
5598.0,1.322177142997145e-06
5599.0,1.3216812867274222e-06
5600.0,1.3211857049226037e-06
5601.0,1.3206903973817968e-06
5602.0,1.3201953639042931e-06
5603.0,1.319700604289566e-06
5604.0,1.3192061183372718e-06
5605.0,1.3187119058472484e-06
5606.0,1.3182179666195166e-06
5607.0,1.317724300454279e-06
5608.0,1.3172309071519188e-06
5609.0,1.3167377865130024e-06
5610.0,1.3162449383382761e-06
5611.0,1.3157523624286679e-06
5612.0,1.3152600585852865e-06
5613.0,1.3147680266094215e-06
5614.0,1.314276266302543e-06
5615.0,1.3137847774663007e-06
5616.0,1.3132935599025257e-06
5617.0,1.3128026134132276e-06
5618.0,1.3123119378005968e-06
5619.0,1.3118215328670029e-06
5620.0,1.3113313984149945e-06
5621.0,1.3108415342472996e-06
5622.0,1.3103519401668254e-06
5623.0,1.3098626159766573e-06
5624.0,1.3093735614800598e-06
5625.0,1.3088847764804753e-06
5626.0,1.3083962607815245e-06
5627.0,1.3079080141870059e-06
5628.0,1.3074200365008963e-06
5629.0,1.3069323275273498e-06
5630.0,1.3064448870706978e-06
5631.0,1.3059577149354488e-06
5632.0,1.3054708109262886e-06
5633.0,1.3049841748480799e-06
5634.0,1.304497806505861e-06
5635.0,1.3040117057048484e-06
5636.0,1.3035258722504337e-06
5637.0,1.3030403059481844e-06
5638.0,1.3025550066038442e-06
5639.0,1.3020699740233327e-06
5640.0,1.3015852080127445e-06
5641.0,1.3011007083783503e-06
5642.0,1.3006164749265949e-06
5643.0,1.3001325074640982e-06
5644.0,1.2996488057976555e-06
5645.0,1.2991653697342362e-06
5646.0,1.298682199080984e-06
5647.0,1.2981992936452165e-06
5648.0,1.2977166532344264e-06
5649.0,1.2972342776562786e-06
5650.0,1.2967521667186127e-06
5651.0,1.2962703202294412e-06
5652.0,1.2957887379969502e-06
5653.0,1.2953074198294985e-06
5654.0,1.2948263655356178e-06
5655.0,1.294345574924013e-06
5656.0,1.2938650478035602e-06
5657.0,1.2933847839833095e-06
5658.0,1.2929047832724816e-06
5659.0,1.29242504548047e-06
5660.0,1.2919455704168393e-06
5661.0,1.2914663578913263e-06
5662.0,1.2909874077138389e-06
5663.0,1.2905087196944558e-06
5664.0,1.2900302936434272e-06
5665.0,1.289552129371174e-06
5666.0,1.289074226688288e-06
5667.0,1.2885965854055304e-06
5668.0,1.2881192053338338e-06
5669.0,1.2876420862843002e-06
5670.0,1.287165228068202e-06
5671.0,1.2866886304969806e-06
5672.0,1.286212293382248e-06
5673.0,1.2857362165357847e-06
5674.0,1.28526039976954e-06
5675.0,1.2847848428956332e-06
5676.0,1.284309545726352e-06
5677.0,1.2838345080741526e-06
5678.0,1.2833597297516596e-06
5679.0,1.2828852105716663e-06
5680.0,1.282410950347133e-06
5681.0,1.2819369488911894e-06
5682.0,1.2814632060171315e-06
5683.0,1.280989721538424e-06
5684.0,1.2805164952686982e-06
5685.0,1.2800435270217527e-06
5686.0,1.2795708166115534e-06
5687.0,1.2790983638522327e-06
5688.0,1.2786261685580897e-06
5689.0,1.27815423054359e-06
5690.0,1.2776825496233656e-06
5691.0,1.2772111256122145e-06
5692.0,1.2767399583251002e-06
5693.0,1.276269047577153e-06
5694.0,1.2757983931836678e-06
5695.0,1.2753279949601053e-06
5696.0,1.2748578527220912e-06
5697.0,1.2743879662854162e-06
5698.0,1.2739183354660368e-06
5699.0,1.2734489600800725e-06
5700.0,1.2729798399438085e-06
5701.0,1.2725109748736945e-06
5702.0,1.2720423646863434e-06
5703.0,1.2715740091985328e-06
5704.0,1.2711059082272037e-06
5705.0,1.2706380615894613e-06
5706.0,1.2701704691025736e-06
5707.0,1.269703130583972e-06
5708.0,1.2692360458512516e-06
5709.0,1.26876921472217e-06
5710.0,1.2683026370146472e-06
5711.0,1.2678363125467663e-06
5712.0,1.2673702411367724e-06
5713.0,1.2669044226030737e-06
5714.0,1.2664388567642393e-06
5715.0,1.2659735434390008e-06
5716.0,1.265508482446252e-06
5717.0,1.265043673605047e-06
5718.0,1.2645791167346022e-06
5719.0,1.2641148116542952e-06
5720.0,1.263650758183664e-06
5721.0,1.2631869561424084e-06
5722.0,1.2627234053503882e-06
5723.0,1.2622601056276234e-06
