1.489999999999999991e+00
7.800000000000000266e-01
3.140000000000000124e+00
6.990000000000000213e+00
2.144000000000000128e+01
1.394999999999999929e+01
1.150999999999999979e+01
3.033999999999999986e+01
1.243999999999999950e+01
1.432000000000000028e+01
4.522999999999999687e+01
1.210999999999999943e+01
5.200000000000000178e+00
1.680999999999999872e+01
3.053999999999999915e+01
3.709999999999999964e+00
1.064000000000000057e+01
2.890000000000000124e+00
2.930000000000000160e+00
3.209999999999999964e+00
7.099999999999999645e+00
5.080000000000000071e+00
1.292999999999999972e+01
1.525999999999999979e+01
2.187999999999999901e+01
1.168999999999999950e+01
4.928000000000000114e+01
1.033900000000000006e+02
6.404000000000000625e+01
5.699000000000000199e+01
7.190000000000000391e+00
1.729999999999999982e+00
2.130999999999999872e+01
8.642000000000000171e+01
2.446000000000000085e+01
4.049999999999999822e+00
5.469999999999999751e+00
2.596000000000000085e+01
7.737999999999999545e+01
7.275000000000000000e+01
5.129999999999999893e+00
2.990000000000000213e+00
1.899999999999999911e+00
9.799999999999999822e-01
1.110000000000000098e+00
9.799999999999999822e-01
1.050000000000000044e+00
3.919999999999999929e+00
1.092999999999999972e+01
1.159999999999999920e+00
1.360000000000000098e+00
1.080000000000000071e+00
5.300000000000000266e-01
4.899999999999999911e-01
6.700000000000000400e-01
6.500000000000000222e-01
7.900000000000000355e-01
7.900000000000000355e-01
7.600000000000000089e-01
1.590000000000000080e+00
8.699999999999999956e-01
1.379999999999999893e+00
3.400000000000000244e-01
3.800000000000000044e-01
1.219999999999999973e+00
1.409999999999999920e+00
1.489999999999999991e+00
1.540000000000000036e+00
1.219999999999999973e+00
9.000000000000000222e-01
6.899999999999999467e-01
4.299999999999999933e-01
6.500000000000000222e-01
2.549999999999999822e+00
1.510000000000000009e+00
1.060000000000000053e+00
2.200000000000000178e+00
2.529999999999999805e+00
2.250000000000000000e+00
2.339999999999999858e+00
2.069999999999999840e+00
1.330000000000000071e+00
4.899999999999999911e-01
1.939999999999999947e+00
1.790000000000000036e+00
9.200000000000000400e-01
2.080000000000000071e+00
1.379999999999999893e+00
2.870000000000000107e+00
1.689999999999999947e+00
2.770000000000000018e+00
