0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0.32996081562893415,0.052015520970283884,0.017792618894596126,0.010019907427198722,0.009242349324166269,0.005054808436626712,0.004241577086017866,0.0020475712246126932,0.0023811269054210857,0.0020059923432263027,0.0017274310443588638,0.002813117190538932,0.0037502806067978753,0.002372062803546956,0.00365082543276053,0.004026910249198534,0.0022732391418685636,0.0019535362105372947,0.0007890207648458696,0.0007214360646011896,0.0016082592789157517,0.0015963391057585638,0.0010107815799382455,0.00044613360942560333,0.0004172697956244891,0.0009230762088924343,0.0014250593031272373,0.0017559753170213474,0.0009956000046559084,0.0008549218350556121,0.0014068788693180118,0.0015573597945116172,0.0008530853025730586,0.0006661288493342123,0.00039263199048570485,0.0005335591256624664,0.00018277093302445464,0.00028290202648571176,0.0,0.0011868967633138989,0.0003778452777059325,0.00067284778083141,0.0007821912855030617,0.0007540311696574331,0.0004701298996295343,0.0001540752916177286,0.00013761223030229499,0.00018624919881589928,0.001120382915894374,0.0006480792849628516,0.0004600599912515179,0.0006974560061051179,0.0007989357824652297,0.0007083474749731841,0.0,0.00017226143768490077,0.0,0.0005331301745093773,0.00044832205283395365,0.0002153866939747112,0.0,0.0,0.00020383172187640885,0.0002185526073048566,0.0006472454052513145,0.00026663075162457515,0.0001810896222542991,0.00023216300641046335,0.0,0.0002729924253327229,0.00018982455391700046,0.00041736970294198864,0.0,0.00017314290344585574,0.0006482464653352552,0.00026682832297371514,0.0,0.0,0.0005337464916337662,0.0,0.0,0.0,0.0,0.0,0.0,0.00016812689731958959,0.00045989582498443297,0.00045092066431672473,0.0,0.0,0.0,0.00019202018838505484,0.00015940480117308006,0.00021273371115832255,0.0,0.00014464091190578355,0.00016936733522015452,0.00042045139572078445,0.0001907967217282912,0.00018050196122344417,0.00027655332776791114,0.0006094267444448223,0.00012331740595200553,0.0,0.0,0.0,0.0,0.0,0.00014827977318702595,0.000301379819161089,0.0,0.00016055930592414288,0.00043044556225347544,0.0,0.0,0.0004921267167629904,0.00016894444583607948,0.00032546910244318485,0.0004314131925148716,0.0,0.0,0.0004869661143034877,0.00015319704618653842,0.000175872875032783,0.00020001937430807044,0.00046036107807521275,0.0005089729184526103,0.0005692012061095198,0.0,0.0,0.0,0.0,0.00037376554880241825,0.0003993726169437229
0.052015520970283884,0.12597499126034875,0.05582396388361981,0.019017806956210886,0.011266176305550948,0.01008618550246446,0.0066088382824494975,0.0054594029489927155,0.004463969457985758,0.0029538538291097637,0.0031736970495497905,0.0031341645022612756,0.0040260367117205854,0.0034928980755115292,0.0036717715836326135,0.0038095274697727806,0.002318369727304911,0.001704658599420278,0.0014200326763142547,0.0011360980310571444,0.0013783092674567081,0.0017557199259712764,0.001645892743047657,0.002141132676899433,0.0021903506838158947,0.0010521552079650835,0.001175504473876638,0.0011192729192832092,0.0010153656378631643,0.0012821979213169226,0.0005425750649390315,0.0016016249113665077,0.00034118493857208704,0.0011322558270394408,0.0007655220299920321,0.0006401786678236726,0.0006030571471471485,0.0007637253790469768,0.0005616687879386671,0.0010087168403677433,0.0003400117365974966,0.00030273786113625884,0.00023462356421835869,0.00045235349417881593,0.00042305592535114785,0.0004621592537186735,0.0004953326259491142,0.0006704004762348473,0.001008199290461668,0.00068038517039597,0.0007819892598900111,0.0008368265771850948,0.0006230800921437631,0.0004780656315378027,0.0005923083672757442,0.000671722776856576,0.00039531178974199654,0.00047974800047266455,0.0007396247688603274,0.0004522468651020335,0.0003778057429782952,0.0006049408146651073,0.0002445628120576705,0.0002622253284865063,0.0005339004965613602,0.00023993308965137867,0.00010863811296218679,0.00027855545339470215,0.0005219772495045561,0.00040942961794175397,0.000170817474861751,0.00018778929614006223,0.00016226697486927536,0.0007270953822917773,0.00029166886477984477,0.00040018479706173713,0.00014465331020881747,0.00030219689035180104,0.0005603530402600471,0.00015815574527821755,0.000312605573514245,0.0003582347580665352,0.00016535366919434715,0.0003890888407482445,0.0002834023094079039,0.0003530155965021833,0.00045982953968262534,9.017113452298099e-05,0.0002798984468025137,0.0001498460210485183,0.00019972649448317048,0.00034558652213932824,0.0003347018345580931,0.00012762182976575515,0.00035066210022727934,0.00026031611636764313,0.00020321150893907607,0.00016815631823554816,0.00022892306637898392,0.00021657113432764098,0.000165908080695694,0.00012186778141672811,0.00029591911698186285,0.00033322867086711704,0.0003860365149669999,0.00017080672720418068,0.0001954922312918299,0.00032359307814397735,0.00035582016349624667,0.00018080182856954703,0.00040868559968535573,4.81608492993122e-05,0.00025823011299066817,0.00021257390882846927,0.00010701371887402709,0.00044285020738789424,0.00015202808611500924,0.00014643998649714802,6.470265186703101e-05,0.0004622443639290497,6.877654937449616e-05,0.00024344796366523766,0.0001838099588690417,0.00036927980518330656,0.00035998298152378327,0.0003222063080011682,0.00022900480182638908,5.6911916650035944e-05,0.00029330716527026685,0.00010748151773698888,0.00018780955889335292,0.00022585275159871167,0.00028028375816554335,0.0004791780659038434
0.017792618894596126,0.05582396388361981,0.11716830754861625,0.04286420268338869,0.019185952834710814,0.012652763257950752,0.006963265037652212,0.005100106647691099,0.004751483519517168,0.003530614134140277,0.0034103778588360804,0.004248522853196155,0.0034191578671508628,0.002581852535144271,0.0034465356314340788,0.0030380114393801544,0.002605899823670433,0.0015381821772263544,0.0010853811378387977,0.001332404015445358,0.0012875994542273501,0.0014232895950677894,0.0015817134653416233,0.0010228395884297622,0.0008503682046087357,0.0011757301072111638,0.0011798216899317172,0.0013419605193067527,0.0007101384022301904,0.0008711370360140918,0.0009215761974576504,0.0008501239568899853,0.0009417044760911175,0.0006787632361439636,0.000800157989680497,0.0005436790782605712,0.0006052719647472957,0.0004684351679133996,0.0004088602817518467,0.00035274414388739207,0.0009625295605862497,0.00029995420210755574,0.0005180675595952726,0.0005282287926725892,0.0006786496299717252,0.0003532446436133239,0.0004206669154158349,0.0006167907370961753,0.0004281124071226765,0.0007841909517955354,0.00039065491207688997,0.0005330134285338929,0.00040704455130514136,0.0005864483766730012,0.00041918723026344986,0.0005704682747545156,0.0007973422977875586,0.0004979718253050584,0.00045682532399013816,0.0003292078617464464,0.0003208558616960437,0.0006279202443439407,0.0003634711044099695,0.0003897212701609846,0.0003297608160093913,0.0003396098817989201,0.00023065540952825798,0.0003548496218897761,0.00024627509314303415,0.00017385640016082351,0.0004835623342430953,0.0003189644284140739,0.0004134212701696493,0.00026464032651280693,0.0004128385494315628,0.0001359446120503009,0.0003071212081661081,0.00012832208808067586,0.00020395124924250252,0.0005372623246368999,0.00013274193487665078,0.00026077283848000146,0.0003744760016666575,6.608763238507194e-05,0.0002888191952030092,4.2828935055713485e-05,0.00011715465362577081,0.00015315774100947466,0.00028524836058311853,0.00012725845252174465,0.00016962001685244196,0.0001467466593777047,0.00028424937294972035,0.00021676860620443045,4.254340166820747e-05,3.684607472792623e-05,0.00034515941072365517,0.00021421302371600235,9.720777025000022e-05,0.00032186966086579494,0.00010567450571485592,0.000362241640344613,0.0003769690576553888,0.0003183730557569063,0.00032784593923705993,0.0002175893590521477,0.0002490360303878145,0.0004580252235283688,0.000339957400596531,0.00030709605441458376,0.00013015535035554884,0.0002045057690246899,0.0003289573291011919,0.00018053083088039013,0.00018176525699132494,0.00016715360859330126,0.00017214879508500563,0.0003730975158072077,0.00043959575532462005,4.361848103131768e-05,0.00017522782083782853,0.00020675097616090096,0.00023415407456350756,0.0003136151112076767,0.0003566729565637829,0.00011727317299850152,0.0007131115026436127,0.00028999858890821193,0.00012454723757312225,0.00045639956023486644,0.0003588737008111618,0.00012787202696526207,0.00028564103669788025,0.0007121580724302133
0.010019907427198722,0.019017806956210886,0.04286420268338869,0.09271443023053881,0.05073630941895835,0.020241178913871855,0.010927411619799966,0.006804974112714136,0.004995768750059815,0.004669804681793083,0.003903059647126686,0.004021220672395392,0.00403505015634559,0.0026449868845981827,0.004251528965600321,0.003199521289793325,0.002152350377622233,0.0012993401741428884,0.0013922507296759853,0.0012807576731662406,0.0017798184133630093,0.0017748054971715513,0.0009943159961537712,0.0018720382683052974,0.0009428040016909667,0.0015096154051175523,0.0012649462140530028,0.0010863541429858722,0.0010283508144100242,0.0005978950243532308,0.0006054828848071751,0.000765995238825117,0.0009790533475734142,0.0007167099210603646,0.0008026467582920043,0.0007271601447797075,0.0005899477606067328,0.0003956986640872265,0.00040293668102722247,0.0006385106172715173,0.0004878433824236567,0.0007239390402732312,0.0003702975366114552,0.00044620780400414734,0.0005395500902879873,0.00029839440577527634,0.0005922460846154681,0.0009218015164571554,0.000602728400076514,0.0006972898015614095,0.0006599915523700221,0.0007003881160125017,0.0006532969614482292,0.00045728059673028044,0.0006373759040376022,0.0005930935747498746,0.0005317378229063339,0.00045888982069390127,0.0005788373166856158,0.00032443827170449454,0.00040655221213392796,0.00048219965082117966,0.0006579277452477217,0.0002821775194133554,0.00031337667133858767,0.0001147507153549131,0.0006234888832715279,0.00034970853195961086,0.00045767613207870394,0.0004405822833056611,0.00024508617128200067,0.0003143432460600742,0.00017461353834733622,0.00022354816810868583,0.0004533552896719571,0.00011483574475797074,0.0005707521813875257,0.00021679362398253606,0.00017228261751495768,0.000567298312246172,0.0,0.00029370827493990114,0.000197705658837853,0.00022330336950529921,0.0003659589763947017,0.0002894292068004167,0.0002309146151179001,0.00029109621724080024,0.00024095627943262874,0.00021499666594618916,0.0,0.000330561330161878,0.00017150886435798394,0.00018310975299574557,0.00021562472280836325,0.00028012303923463216,0.00047379249360034854,0.000271426484775086,0.00024634135603969563,7.768319688240314e-05,0.000148776407080723,8.742696838901007e-05,0.00021228999974660966,0.0001494097339322098,0.0004154092467920012,0.00033697228223370326,0.0002103668368303679,0.0001547620515989397,0.00031907816225627014,0.0002594115617313646,0.0003298362406621245,0.0002764016543391926,0.00037050442148160294,0.0001524988162697764,0.00030708313250398585,0.00024709781045394,0.00021812745788107342,0.00024512803261253914,0.00018566865282041055,0.00033161039713221424,0.0002960384675014969,0.0002445066616198472,0.00026372757880407455,0.00034060933123269326,0.0003873733530765012,0.00033021174232415295,0.00016428620704716493,0.00040828152281745657,0.0003156243098247693,0.00015421275655231887,0.00026946614072469296,0.00027004158584883553,0.0002412879825682458,0.0003437584990345272
0.009242349324166269,0.011266176305550948,0.019185952834710814,0.05073630941895835,0.10789380619614508,0.05733112289473762,0.01743113942544324,0.008024592264857956,0.006415628412862547,0.004556178519376658,0.004918782920371726,0.003789784268793936,0.0047864037746960545,0.0036973921328122676,0.003524365353224109,0.0029211462577770383,0.002394294431720065,0.001609512964186668,0.0014301583533492732,0.0017671028344457616,0.0018008269385339738,0.0009123593195364558,0.0009195950003938622,0.0012020474230279036,0.001533105998071189,0.0012209427268711464,0.0008726436261547029,0.0009139897301205996,0.0007315939734067328,0.0010993846965018676,0.0005907502136790438,0.0007084321228602095,0.0005572180378069356,0.0004894896036623669,0.0008655500100323147,0.000479201266530404,0.0005819885704971741,0.000762241724725359,0.000982830961818855,0.0007268033639979996,0.000647852312608796,0.0007004380479077867,0.00034486526387055244,0.0007387768272431364,0.00038384915816127587,0.00041513529428956436,0.00037077777445409144,0.0005930642426638268,0.000891895172882302,0.0007540249633449442,0.0004507527995596183,0.0005125096508604217,0.0008219116524709031,0.000780769497807549,0.0007658179514819356,0.0007173002190344337,0.0006456171855764453,0.0009576320320012123,0.0004941588647019131,0.0003693013411306392,0.00046276993275762106,0.0004939900558737583,0.0003994162544972036,0.00021413120346702822,0.00031707569009150076,0.0002612367083182349,0.00048792180003684856,0.0006823987767922343,0.000520963228204151,0.00023403597254182616,0.00032547257700749337,0.00035781038326784966,0.000463770909709242,0.0002544602332397753,0.00043665337954835987,0.0004575029947643936,0.00017718418494857955,0.0003290289014083782,0.00019610572256938027,0.0001291487754715204,0.0002552713273483434,0.00037611227761431994,0.0004500884841627904,0.0003177269800971945,0.0004165634962587154,0.00032945125022465184,0.0001877466476831908,0.00044179836474614526,0.00022856293710566704,0.0002855139420861499,0.00016309513224666553,0.0004233049777158756,0.00031235996069359614,0.00031264503876266394,0.00036816171021854694,0.0003542869256845693,0.0005393081475406423,0.00044627429301780824,0.0003738736603975056,0.00030948808919623955,0.00040643782035840105,0.0005970978055225562,0.00030205661774720244,0.000544223982742886,0.00010507815804726227,0.0003138288093758639,0.0002793655641277019,0.0003523248531151995,0.0002542400279700895,0.0001845517429804109,0.0002502971579977616,0.0004719333870596675,0.0003163031114419817,0.00034717246564892966,8.738658672766928e-05,0.00028126630163472286,0.0003724349271882533,0.00031888473652606005,0.00010567138416233089,0.00025164348162010026,0.00022464962287009873,0.00019879775055336502,0.00018762226330797707,0.0002584723480473839,0.0002939593574207431,0.0003382858464602493,0.00018700357474177537,0.0003717906969315361,0.00023951239434926165,0.00039495864470242507,0.0004600915605738079,0.00030738272427321056,0.0002746530953115203,9.782328858086732e-05
0.005054808436626712,0.01008618550246446,0.012652763257950752,0.020241178913871855,0.05733112289473762,0.11599525241175875,0.038865855301007016,0.013577172031445924,0.008636837323967118,0.006489873882006369,0.0044333121967309605,0.004620568298295387,0.0043227136673343915,0.0033648419744834544,0.0036449380760809834,0.003349515660449176,0.002240288477569573,0.002041899627811427,0.002073557032038278,0.0017774470721772303,0.0020126317665283824,0.001675166801071695,0.0013044563098183932,0.0013434266095713996,0.001199395920287398,0.0011623895808235086,0.000877751893171108,0.0011416640874134805,0.001417243757256787,0.0012286891741058218,0.001045366519919177,0.0009135629887932283,0.0010898219726767292,0.0007901993344320379,0.0009673519472827078,0.00048687515867009714,0.0005003379535833673,0.0005808361537068496,0.0007322846234536355,0.0009747438848907258,0.0007240496665586393,0.000506530775681628,0.0003854267005818518,0.000619251222480756,0.00047189526767598674,0.0005061398866665106,0.0007157592241854656,0.0005608457296521125,0.0008434425194167616,0.000620944097845935,0.0007136716622218864,0.0005091454533234373,0.0005249034574525411,0.0006786888487476992,0.000720749365246726,0.0009431361298687465,0.0005411637407669017,0.0005837804865216178,0.00030682195296232064,0.0005896240496730132,0.0007470648817139433,0.0004294039960003814,0.00044639372316547076,0.0003589744686850954,0.0004872568900698576,0.000437943219162925,0.00029744120527669903,0.0001271098873360036,0.0006351670718142955,0.00041102629420320703,0.0004157178705609597,0.00034276659795201423,0.00014809070612422626,0.0004739810896297772,0.0006654688696590285,0.0005113123536980652,0.00039604751741914666,0.0002298298370981777,0.00029222767858892414,0.0002886772988123198,0.00014264757248783484,0.00023352713427562114,0.0002515128915475042,0.00021305792340511927,0.00010345727626034557,0.00013807491107344045,0.00012589711729679573,0.00024688030933506884,0.00015326726339768684,0.0003646797192894895,0.0,0.000315394750730138,0.00021818642245381302,5.823614725701971e-05,0.00022859064767226706,0.0003167651952958576,0.0004172808775174541,0.00011509915030529544,0.00010446173220243458,0.00014823798358173072,0.00045424113270862304,0.00016683141303092117,0.00037134141225661065,0.0002280873967545041,0.0005871847936325733,0.00019485549094950722,0.0001784132760047487,0.0003445431952959173,0.00016236717085484455,0.00033001256704250396,4.662265618817771e-05,0.00021976665880482993,0.00017675260079631734,0.0002910039484684653,0.00029299376300940985,0.0,0.0003699902031471934,0.00022274404082793894,0.00017714993597713695,0.00018749373935240406,0.00012553592953664378,0.000311051174903754,0.0003774411269015086,0.00028887265473318615,0.0005475557998324343,0.0004200816032433449,0.0004179961182567143,0.0005193987211739637,0.000133841360052351,0.00014713727672988183,0.00021425223937127783,0.0008244855366607486,0.00030695650568694825,0.0004373152220044101
0.004241577086017866,0.0066088382824494975,0.006963265037652212,0.010927411619799966,0.01743113942544324,0.038865855301007016,0.05434674793425486,0.03983283971446172,0.015434106147726627,0.008858677602307678,0.005799174002644655,0.005868365865320952,0.00576457848427756,0.004905344502096209,0.004696050204435236,0.0037050197176199187,0.0032360943596733524,0.0025542251279683276,0.0023390748485780204,0.0020910733434003994,0.0020568005399049113,0.001444707553034252,0.001695327406264555,0.002029695798455439,0.001622807999837285,0.001219226473381736,0.0011502703995805634,0.0007086885525154207,0.0012273501864269727,0.0007528041014241329,0.0012093356075057833,0.00124073442461764,0.0007929195446009883,0.0007169089230315744,0.0008931444354238065,0.0007830452673778668,0.0008315208426398065,0.000685053231820801,0.0008636754869821312,0.0006967504433366198,0.0007208778277079617,0.0006171648149016924,0.0007117196876595198,0.00044264300652532943,0.0005749643842199383,0.0005879097507805905,0.0007674409111518651,0.0008746790174656359,0.0007810240448143349,0.0008322245248874678,0.0007426966566326323,0.0006823856357772221,0.0006566050468503011,0.0006757157216855583,0.0006278929860007247,0.0007078649613901667,0.0009187112585023983,0.0007302546940024213,0.0008882356247787839,0.0005057584758987151,0.0004929273885917812,0.00029597739867064473,0.0003589693231286395,0.0003528198361741939,0.00033246148264204914,0.00043043466407135524,0.00029234156318019215,0.0003407197715983497,0.00034051478475988006,0.00036057650364286264,0.00039001808046892054,0.00018375810003990758,0.0002381754840192958,0.0002541025438464873,0.0003091917057872669,0.0002349565161096506,0.00035387024173931243,0.00022178231487538083,0.00035249410959000446,0.0003869017012695536,7.647374934514236e-05,0.00015023343380124828,0.00021573878604254403,0.00030458914365087464,0.00027731862781399727,0.0002220669995877483,0.0003599668534516783,0.00011029433452125145,0.0002465009830761092,9.775289182218523e-05,9.771952371152414e-05,0.0002818066312130567,0.00035091099323129095,9.366166806392576e-05,0.0002450961287017137,0.0002759553513686875,0.00019884925049740872,0.0003907981162214704,0.00039201551976657365,0.0003178831353986169,0.0002638132245255921,0.0002385033910826744,0.00023527297803215832,0.0004687333689964976,0.0002518330845419247,0.00016714008897325552,9.56478397148779e-05,0.0001055488792457627,0.00019585232854563622,8.846031479052229e-05,0.0002499453205517055,0.00032988900016241857,0.0003790301889799722,0.00010400533578666168,0.0002879703724994542,0.00021667186145472153,0.00017355865485053058,0.00019106189217881172,0.0001582842661831127,0.0002512897516752693,0.00016825037821820393,0.0002620441622571335,0.00024731325516748386,0.0001548654113452613,0.0002935461449400799,0.0003152896368225789,0.00037348141550665046,0.00019491574125204833,0.0002511345026593609,0.00010517425590659737,0.0002526946507538084,0.00014733630856720065,0.000191986914865965,0.00029305734133008653
0.0020475712246126932,0.0054594029489927155,0.005100106647691099,0.006804974112714136,0.008024592264857956,0.013577172031445924,0.03983283971446172,0.14783474769998012,0.054319327468954653,0.022531963377832566,0.010891976536181569,0.01138847954786238,0.007830944759381732,0.005622083443121747,0.005842373806363358,0.004827999862107604,0.0042517235874414885,0.002315061719356183,0.0023701195883847337,0.00214665923709414,0.002148562181900218,0.002186491844741335,0.0018413983694454059,0.002149264299879781,0.0010051059326246523,0.0010986587267195604,0.0010095989911046391,0.001368444102667792,0.0007335575637870969,0.0012719254998917449,0.00091128581679761,0.0009457103437482935,0.0006446695442836552,0.0010696996929068815,0.0008344934009410436,0.0008568132628383537,0.0010876831112294047,0.0006413602014055825,0.0005306370836212475,0.0008969281186880938,0.0007495282399263104,0.0006673610107910215,0.0007536467865639016,0.0009615630673464859,0.0009325924048739942,0.0006549380448801846,0.0005459602586383934,0.0011083825238499833,0.0009524971703750965,0.0005050528142234656,0.0006953271003701502,0.0008564753687802102,0.0010867485554287594,0.0009033058555016972,0.0008860077676759604,0.0007322431002468214,0.0006535745345568608,0.001460447563484773,0.000762284895071274,0.0003662233931576669,0.00047590974594385063,0.0005080163280893215,0.0005198645986983262,0.0008051472349544514,0.00041269333566285027,0.0003777949973687627,0.0003079078595978458,0.00039474826603405584,0.00032875897841295456,0.00034812809394145695,0.00021517328038313143,0.0009462085516484685,0.00022995280179805095,0.0002943960020508811,0.0002755544176807584,0.0005293049168041455,0.00027332268523259435,0.00033308424233120625,0.0003781385927424649,0.00029883556015415435,0.00029533439175448753,0.0002417447172658365,0.00031243605011194674,0.00036759202604429923,0.0004283913315038132,0.00023822271190949236,0.00030409705470177113,0.00029816240651352617,0.00015866058293873502,0.00028313432153939287,0.00018869178211486763,0.00021766211473709025,0.0001355185088129976,0.000301427091052381,0.000378615233129527,0.0003279118412255903,0.00028797637890147287,0.00015886583021369773,0.00043255053841532705,0.00020460577048962516,0.0005094108688879452,0.00040297142955892783,0.00041935477080536293,0.0002361135608988392,0.00012156944618861245,0.0004437669676780005,0.0002308643227800177,0.0003057148464605318,0.0003361614138186749,0.0002562190309104633,0.00028957956102242794,0.00013650001477222948,0.00024396312738587917,0.00020082938816786336,0.00020220261089878695,0.00023243506926307522,0.0003830097831174603,0.0004150479198545044,0.00024451155005630366,0.0004367057711999014,0.0001949301173502306,0.00013799860725067695,0.00034730924206335104,0.00019935852696781851,0.000340094239827905,0.0002609183092653826,0.0005048224739688904,0.0005376758353495747,0.0003463777543955877,0.00025385814709615447,0.00022179155836020084,0.00042674917321295513,0.00021183866251881927,0.0
0.0023811269054210857,0.004463969457985758,0.004751483519517168,0.004995768750059815,0.006415628412862547,0.008636837323967118,0.015434106147726627,0.054319327468954653,0.1281508395556031,0.05039171499902415,0.02209488899726397,0.014799832586491422,0.010976741353166286,0.006662301166996464,0.005148664937069176,0.003981188045275636,0.0038768140060037926,0.0026336665061186776,0.0027692204294144655,0.0024072010663324364,0.0026121409473134727,0.0021700442609344736,0.0017487837482006892,0.0022053406737763555,0.0012375961363867898,0.0015057824911658612,0.001540961345528384,0.0008680188416560632,0.0011319401674724562,0.0008452149113693116,0.001092853876966836,0.0009897925334411896,0.0014759486545646966,0.001426891943495851,0.000727826216308881,0.001055002014488853,0.00081313074751677,0.0006992247754052431,0.0007272722732253375,0.0010756354963511428,0.0008404991100680057,0.0005404816267680366,0.000502651601716025,0.0006522860533401483,0.0007359206146031515,0.000647385055087211,0.0007822861103163294,0.000828605225959581,0.0008307464274459852,0.0007208109964639024,0.0009854788539749963,0.001091766877784204,0.0007503713069816316,0.0007003047807747125,0.0010167840506913588,0.0006386458232862418,0.0010993491346880265,0.00048315384926743107,0.00044323173021579087,0.0009582352104827817,0.0004150776858201963,0.0007200055176039309,0.00010075869142400384,0.00048616003105307615,0.00047992235553157144,0.00046130591857449475,0.00017903350078035272,0.0003442904839487838,0.0006212616021206306,0.00013494641212847338,0.0003753385091731572,0.0002063154092077912,0.00013370641195689593,0.00017117701032948198,0.0003604984694575539,0.0004616477427344752,0.00023838584655060292,0.0002905085211394734,0.0002638431229157745,0.00013031879868688703,0.00038637593656370864,0.00029518196279871894,0.00018166642415229494,0.00025648434191037026,0.0003736332025589882,0.0001246634675737904,0.0004167845841922821,0.0003343506274760133,0.000230633602829052,0.00032925777758628004,0.0008228634622537087,0.0003322199290520655,0.00015759489273844949,0.00021031829747365156,0.0004540519755463302,0.0002502476114386806,0.0002930275434255145,0.00013855917371523188,0.00014147278818300626,0.00040151815233723247,0.0002050599717134123,0.0003514625406572582,0.00021335516958303672,0.0003432214871410344,0.0003711053973399398,7.037154248721871e-05,0.00048325110206563836,0.00022219796237843398,0.0003298414053536927,0.0002979579029282471,0.00016837648325052938,0.0003174725781038566,0.00042555821226126307,0.00017515883714480117,0.0005290695925897622,0.000243269514378612,0.0003758090010765476,0.00016088683625507783,0.0003732004989027779,0.00012696162275788994,0.00011334241796334098,0.00036107776547265283,0.00015145762162709588,0.00021734498171027247,0.000395496642606967,0.00022756703118824347,0.00031449622243193083,9.37897336040996e-05,0.00024168225667070876,0.0003542549086127159,0.0003481948197401358,0.0,0.0002309510956514727,0.00039483807430355425
0.0020059923432263027,0.0029538538291097637,0.003530614134140277,0.004669804681793083,0.004556178519376658,0.006489873882006369,0.008858677602307678,0.022531963377832566,0.05039171499902415,0.10372583739620139,0.051991534760236574,0.021954366231089296,0.013943974870977845,0.00783735502097066,0.006000166427185387,0.004292145860541464,0.0033564062510437268,0.0021784047715032577,0.002401647532717695,0.0022532873903226805,0.0018265943474604683,0.003021759846640415,0.001344804565676755,0.0021281403984194608,0.0017061039697797214,0.0014258128016160624,0.0008901878671601236,0.0015456321866509635,0.0012212221958558163,0.001165181817563074,0.000821764188169358,0.0007580506367289551,0.0007751191922894818,0.0014122482940042073,0.0008472768224163495,0.0006867936295146392,0.0006227509908121598,0.0008032710416138418,0.0004253414185116957,0.0010784225888501712,0.0006866256529855884,0.0005349348693312585,0.0006751691792438629,0.0006422980534117392,0.0008543265414909004,0.0007349678337664597,0.0010628010869187844,0.0006769092287268866,0.0006998665080912803,0.0009200770470740269,0.0007315239443922145,0.0007921416745767764,0.0007622144929166781,0.0011263164559974967,0.0005606802588630801,0.0009782370681323967,0.0007109855352623662,0.0005651400477441865,0.0005091856383384009,0.0006849564271709953,0.00042915798623067037,0.00020360467849514882,0.00027780436343343107,0.00024822300878931286,0.0002572900930545853,0.0001211312703521104,0.0003290785606325428,0.0,0.0003074429152552478,0.00021703745116516,0.00017247589949688028,0.0003318218679865732,0.00030720447152582364,0.00015731883677378667,0.0001840628785522825,0.00024244205539531095,0.0004381731403123606,0.00015256542262661072,0.00012124143630029267,0.00011976843023322353,0.0003550956567157436,0.0002325296383536263,0.00020869880886371938,0.00029464980608643205,0.0002575384131322846,0.0002673322032439291,0.0004178645199068002,0.00037556715807841867,0.0005087086409303633,0.0003404268878017304,0.0,0.00026170630218696903,0.0002534635289453753,0.00043490546514395956,0.0003034856501744143,0.00022998802853943344,0.00015388832943212638,0.0002546833595382993,0.0001300194134087037,0.00036901198675961616,0.00034550761005034563,0.00036915289673760337,0.000280117614875233,0.00015771745577535965,0.000292338336043172,0.00016168598202464962,0.0005181493197226968,0.00044926029959697683,0.00037050206892213827,0.0001711473645249029,0.00019343129397201582,0.00032824190978439973,0.0001955529039898868,0.00016097830226868555,0.00032415806584617195,0.0005216746856686017,0.00023025613382966688,0.00018482717015522233,0.00019599250175601058,0.00023336609009280633,5.2083212917436126e-05,0.0002949738477131492,0.0002783917864792299,7.98996538973692e-05,0.00036347796729891844,0.0003137154390565307,0.0002890351910429417,0.0003447867622765469,0.0003331741635320922,0.00016278754383280045,0.00021333707490564074,0.00022804550013024328,0.00033960595666053474,0.00045359089433123263
